value_eth,is_new_recipient,interaction_count,gas_gwei,blacklist_hit,repeat_tx,label
0.5,0,17,15.0,0,0,0
0.5,0,9,15.0,0,0,0
0.5,0,10,15.0,0,0,0
0.47186670978581474,0,20,15.0,0,0,0
0.04701483315586074,0,18,20.992007000573167,0,0,0
0.5,0,11,15.0,0,0,0
0.0025457606868182063,0,8,15.0,0,0,0
0.5,0,9,15.0,0,0,0
0.5,0,13,25.457788931332388,0,0,0
0.5,0,14,26.651290871145903,0,0,0
0.011707059955394408,0,7,15.0,0,0,0
0.5,0,6,19.866907956328618,0,0,0
0.12741945922304526,0,12,15.0,0,0,0
0.5,0,17,20.59518115894343,0,0,0
0.5,0,7,20.187204300226156,0,0,0
0.0051091695740316705,0,11,19.765146820146146,0,0,0
0.5,0,7,15.0,0,0,0
0.2825934593289386,0,8,15.0,0,0,0
0.5,0,14,23.692634431231273,0,0,0
0.5,0,9,15.0,0,0,0
0.06191046147413523,0,9,15.0,0,0,0
0.5,0,20,18.797556305861995,0,0,0
0.5,0,7,15.0,0,0,0
0.5,0,8,15.0,0,0,0
0.5,0,19,15.0,0,0,0
0.40617028047369347,0,13,15.0,0,0,0
0.5,0,5,19.6357885149719,0,0,0
0.5,0,11,25.89714017909468,0,0,0
0.5,0,14,20.9472571573096,0,0,0
0.5,0,9,15.0,0,0,0
0.5,0,13,15.0,0,0,0
0.009303301432552608,0,15,18.746655166977387,0,0,0
0.5,0,9,15.0,0,0,0
0.5,0,17,26.360998702492655,0,0,0
0.5,0,12,15.0,0,0,0
0.01219593053955091,0,20,15.0,0,0,0
0.5,0,6,19.70737841563271,0,0,0
0.5,0,10,21.25267167170264,0,0,0
0.5,0,16,22.61072065807289,0,0,0
0.5,0,19,51.799790534670095,0,0,0
0.5,0,8,15.0,0,0,0
0.5,0,20,22.675518675358997,0,0,0
0.5,0,8,15.0,0,0,0
0.24181834184312226,0,11,26.11607018471306,0,0,0
0.5,0,10,15.0,0,0,0
0.5,0,11,15.0,0,0,0
0.5,0,19,15.0,0,0,0
0.5,0,16,15.0,0,0,0
0.5,0,17,23.191652030017522,0,0,0
0.5,0,9,15.0,0,0,0
0.5,0,20,22.333718898181594,0,0,0
0.5,0,11,24.24911358641566,0,0,0
0.5,0,15,15.0,0,0,0
0.00957610148909148,0,16,15.0,0,0,0
0.5,0,15,18.477294191696796,0,0,0
0.188107056828683,0,14,15.0,0,0,0
0.02490652491092404,0,12,15.0,0,0,0
0.5,0,15,25.13402127371323,0,0,0
0.2241401877948132,0,19,34.98125345352568,0,0,0
0.5,0,11,15.0,0,0,0
0.5,0,13,23.85930127267435,0,0,0
0.5,0,7,15.0,0,0,0
0.001,0,10,20.408510036660875,0,0,0
0.0019496915568004373,0,17,15.0,0,0,0
0.5,0,15,25.54217236592449,0,0,0
0.5,0,8,20.920316264463644,0,0,0
0.5,0,13,21.29289423372707,0,0,0
0.5,0,17,19.73280640089468,0,0,0
0.5,0,6,15.0,0,0,0
0.5,0,5,15.0,0,0,0
0.5,0,11,15.0,0,0,0
0.5,0,15,19.88478644892153,0,0,0
