value_eth,is_new_recipient,interaction_count,gas_gwei,blacklist_hit,repeat_tx,label
0.018879452543289165,0,3,33.28018428255855,0,0,0
0.0018292408589070618,1,1,30.83682218389778,0,0,0
0.007631764653134101,1,3,34.808354651816536,0,0,0
0.025166187379789297,1,2,35.128657407921104,0,0,0
0.02024532491414488,1,1,39.58402359357414,0,1,1
0.0020688408086829914,0,1,28.141580514167565,0,0,0
0.003921669744085857,1,2,27.77791710580706,0,0,0
0.060007564677448826,0,1,43.42592404228772,0,0,0
0.0037456320120113646,1,3,34.27912662463059,0,0,0
0.010660500651912659,1,1,90.93736472007879,0,0,1
0.029846764822371072,0,1,32.26263931875791,0,0,0
0.048543696294386283,0,2,42.392248724466356,0,0,0
0.006769466184017456,0,1,25.83220935061033,0,0,0
0.0009282510821807972,0,2,190.41680576367398,0,0,0
0.010157210358175052,0,0,28.75481998709014,0,0,0
0.0017722730915396049,1,2,27.49703259511062,0,0,0
0.016598795733108906,0,3,27.69993374513784,0,0,0
0.1655969656725816,0,2,38.514602694438494,0,0,0
0.006097263478953142,1,4,174.98024117182956,0,0,0
0.009648897713346469,0,4,31.240016157383458,0,0,0
0.0020017571424515834,1,4,129.67783385195037,0,0,0
0.01616211084805906,1,2,31.168805510039736,0,1,1
0.015606422439083518,1,2,106.96122441019322,0,0,1
0.028699653324784014,0,1,28.930828248342824,0,0,0
0.004923799324639577,0,2,23.683296746897447,1,0,1
0.00949532755799646,0,0,32.7955844014927,0,1,0
0.024061473521099542,1,1,23.744194547040838,0,0,0
0.09885634564583969,1,0,30.696776859728388,0,0,0
0.047892494649709204,1,0,29.816718066070376,0,0,0
0.0007572910154330753,0,3,25.415305258036454,0,0,0
0.007464096237318234,0,2,36.62905542907166,0,0,0
0.0003120072664818562,1,1,24.902786378933357,0,0,0
0.0013695120039206856,1,2,32.10703544938461,0,0,0
0.0014243594887145146,0,3,20.655775903008106,0,0,0
0.003870778755343547,1,2,20.535788066703066,0,0,0
0.013813733317926557,1,4,35.53063401120673,0,0,0
0.0007259081733162658,1,1,30.53436472619963,0,0,0
0.0033171136714178237,1,3,32.635219202259975,0,0,0
0.0007062576617765488,1,2,32.37347870324774,0,0,0
0.0027463879794493128,0,2,37.38148366679997,0,0,0
0.0033732966236441966,0,2,30.911612074503747,0,0,0
0.005469506917042309,1,0,23.18073063976308,0,0,0
0.17983741176818138,0,1,30.151171313954304,0,0,0
0.0019509654524359327,1,4,30.050486674137943,0,0,0
0.0973808828336646,1,2,35.93428618581652,0,0,0
0.030218806856644385,1,3,22.217470939378146,0,0,0
0.001718169486601167,0,3,31.712822182178897,0,0,0
0.03786596934895304,0,0,157.52337201583265,0,0,0
0.02517006309618374,1,4,29.14613088267525,0,0,0
0.09903130350369248,0,2,31.861968170550718,0,0,0
0.028688010880101148,0,2,28.494716378266418,0,0,0
0.002622164449084232,0,1,31.62736702090737,0,0,0
0.01605782118966419,0,4,27.988814328385022,0,0,0
0.006764664625088794,0,0,34.99821150722841,0,0,0
0.01258800937448624,0,5,26.624866519499662,0,0,0
0.06620251860691247,0,3,33.6049783456471,0,0,0
0.011794134957032658,0,4,28.826305884183718,0,0,0
0.034460598809195137,0,1,23.3773338326116,0,0,0
0.07033841849468568,1,0,34.90136984482859,0,0,0
0.0014392727027375705,0,1,29.299738966991907,0,0,0
0.016841889934592565,0,2,29.124374877002644,0,0,0
0.0033556330743569215,0,4,33.71957419868924,0,0,0
0.005534363792382046,0,1,32.8170436884563,0,0,0
0.00403577688237045,1,0,33.02684905863332,0,0,0
0.002750068509309892,0,3,35.816557705412094,0,0,0
0.005776280906879098,0,0,29.932971214893392,0,0,0
0.0007072524109460968,1,1,39.38634972510171,0,0,0
0.03778516197299616,0,1,30.152502207041533,1,0,1
0.005354172130964558,1,2,32.35801892106605,0,0,0
0.0037913371423518518,1,2,25.163118327383387,0,0,0
0.13751858026863695,1,0,28.489313857187863,0,0,0
0.004762967660063439,0,0,31.943594078643237,0,0,0
0.008097551349141132,0,1,25.86899286492782,0,0,0
0.008149308358004065,1,5,23.285376943545547,0,1,0
0.0030827002276420175,0,2,32.92876982421457,0,0,0
0.0021342799446142113,0,0,31.851524473798396,0,0,0
0.007200446197311935,1,1,28.557087560487517,0,0,0
0.0002057443104725589,1,3,31.816456671086414,0,0,0
0.007132883543150532,1,3,33.17165324253743,0,0,0
0.00486067188539362,1,0,37.70145203122664,0,0,0
0.015549391029241882,0,3,30.194626295188158,0,0,0
0.0019113667231532405,1,3,29.599957411261293,0,0,0
0.0002504843648764946,0,0,34.29036166085738,0,0,0
0.006857980323440375,1,2,20.367448911262343,0,0,0
0.009862836903817953,1,3,32.19720229423634,0,0,0
0.004288019135330781,1,4,34.894779775668844,0,0,0
0.037310285611506046,1,0,26.376962296114698,0,0,0
0.003588710805387541,0,2,18.24700178384105,0,0,0
0.025063260344198736,0,2,34.76123403524278,0,0,0
0.004623964056532903,1,1,33.070992384515876,0,0,0
0.011050947388958659,0,3,30.670086112711164,0,0,0
0.01265872467955198,0,1,37.71535616843864,0,0,0
0.0027980691982618677,0,2,27.701642562348262,0,0,0
0.02283449903023264,0,3,28.594736868307262,0,0,0
0.024356845176675756,1,1,21.15569760358277,0,0,0
0.021259240339797304,1,2,28.953569135752872,0,0,0
0.002382837833227301,0,4,27.51334412103337,0,0,0
0.0050230131194742966,0,0,24.553442925008298,0,0,0
0.0029668225101113334,1,3,37.440010777654464,0,0,0
0.009709810646297917,1,3,31.725821058438147,0,0,0
0.009122791237946435,1,2,29.896606039069635,0,0,0
0.04831311329791356,1,1,30.176118027978053,0,0,0
0.0022895026375174725,0,1,29.244831506852755,0,0,0
0.004420570191747741,0,6,26.039274322431712,1,0,1
0.016107052194985157,1,1,29.782037407850655,0,0,0
0.14319682563030983,0,2,30.645509309059477,0,0,0
0.017157029324493468,0,1,29.927914308102476,0,0,0
0.005308647142332776,1,4,30.79799126480571,0,0,0
0.0024313244032665403,1,2,32.40970483713051,0,0,0
0.00046658005478962577,1,3,29.677499671402416,0,0,0
0.02173896530380619,1,2,29.568176652914325,0,1,1
0.003660109441731877,0,2,29.101113850458923,0,0,0
0.009222421204306164,0,0,29.61155707939237,0,0,0
0.008670790728017415,0,1,25.65254359809735,0,0,0
0.006412746215669712,1,2,26.516716747471573,0,0,0
0.005347959311668638,1,4,22.587511968128428,0,0,0
0.0030509535086745846,0,2,28.89782607381452,0,0,0
0.0023015961599355305,0,1,21.791211330374736,0,1,0
0.0470282464580853,0,4,32.85604410517712,0,0,0
0.023278645945321915,1,5,25.411883734988862,0,0,0
0.004545730679223004,0,0,25.478135332211668,0,0,0
0.002391495368359936,0,0,33.048081312657615,0,0,0
0.0016760743991597257,0,0,35.14892770880229,0,0,0
0.0031963721436458615,1,1,31.37652151758769,0,0,0
0.005130171493048355,0,3,128.50770021843013,0,0,0
0.0010557866700165413,0,1,117.27466701675401,0,0,0
0.012037250181517647,0,2,27.849537533192688,0,1,0
0.0035747446479144724,0,1,24.454924782635818,0,0,0
0.02926918187060618,1,2,34.17895709971062,0,0,0
0.01463866653005085,1,0,19.78573221231906,1,0,1
0.0015234230513641474,1,2,23.327118560835192,0,0,0
0.0032597290918967023,0,2,38.35903615617403,0,0,0
0.014791630670276305,1,2,31.157029401068137,0,0,0
0.0024716451765459152,0,2,32.981618425641834,0,0,0
0.002604267011235627,1,3,27.502888513263148,0,0,0
0.008090735767460408,0,0,36.55507634199137,0,0,0
0.14396222360380587,1,4,34.18123394284711,0,0,0
0.050704521348639515,0,4,78.61180424208115,0,0,0
